date, country code, country name,us_bond_survey_pos,us_bond_adj_net_flow,us_bond_adj_val_chg,us_bond_monthly_gap,us_bond_est_pos,us_stk_survey_pos,us_stk_adj_net_flow,us_stk_adj_val_chg,us_stk_monthly_gap,us_stk_est_pos
11/30/2009,11401, Ireland,        ND,220,200.38,-541.82,28053,        ND,5,777.2,5894.43,71091
12/31/2009,11401, Ireland,25825,-1405,-407.23,-416.1,25825,79187,65,1078.45,6953.09,79187
1/31/2010,11401, Ireland,        ND,1876,153.81,-694.14,27161,        ND,83,-3503.66,4327.49,80094
2/28/2010,11401, Ireland,        ND,654,-25.74,-702.13,27087,        ND,-222,-2974.52,3933.98,80832
3/31/2010,11401, Ireland,        ND,707,-4.92,-712.73,27077,        ND,-87,5072.96,4919.92,90738
4/30/2010,11401, Ireland,        ND,1056,141.34,-745.09,27529,        ND,303,6210.51,5716.04,102967
5/31/2010,11401, Ireland,        ND,838,-451.16,-694.48,27222,        ND,-200,-16678.31,-61.05,86028
6/30/2010,11401, Ireland,        ND,1164,270.27,-794.75,27862,        ND,-609,-5021.59,1937.7,82335
7/31/2010,11401, Ireland,        ND,440,653.58,-869.84,28086,        ND,179,4253.27,4986.1,91753
8/31/2010,11401, Ireland,        ND,-160,235.16,-812.52,27348,        ND,-752,-10177.43,-1039.32,79784
9/30/2010,11401, Ireland,        ND,199,143.28,-801.77,26889,        ND,255,3339.95,4593.46,87973
10/31/2010,11401, Ireland,        ND,1567,0.35,-804,27652,        ND,-277,1168.28,3693.74,92558
11/30/2010,11401, Ireland,        ND,1104,-622.48,-672.19,27461,        ND,-917,-4868.85,81.18,86853
12/31/2010,11401, Ireland,27402,1003,-322.88,-739.06,27402,101420,-347,7307.2,7605.98,101420
1/31/2011,11401, Ireland,        ND,1592,-16.64,-1383.39,27593,        ND,951,2414,-545.27,104239
2/28/2011,11401, Ireland,        ND,1394,51.74,-1440.52,27599,        ND,469,6976.13,-614.53,111070
3/31/2011,11401, Ireland,        ND,1651,-162.25,-1478.41,27609,        ND,-123,-1644.75,-546.49,108756
4/30/2011,11401, Ireland,        ND,1081,349.54,-1592.1,27448,        ND,-316,11863.59,-799.48,119504
5/31/2011,11401, Ireland,        ND,3292,119.1,-1707.22,29151,        ND,-78,-7674.12,-413.75,111338
6/30/2011,11401, Ireland,        ND,1693,-431.45,-1637.52,28775,        ND,647,4024.09,-691.66,115317
7/31/2011,11401, Ireland,        ND,1978,605.18,-1972.94,29385,        ND,297,-8655.56,-279.21,106679
8/31/2011,11401, Ireland,        ND,950,409.61,-1981.43,28763,        ND,745,-7912.12,-223.49,99289
9/30/2011,11401, Ireland,        ND,491,-336.96,-1750.66,27167,        ND,824,-8773.14,-109.67,91230
10/31/2011,11401, Ireland,        ND,2347,482.78,-2133.09,27864,        ND,143,12144.2,-1049.97,102467
11/30/2011,11401, Ireland,        ND,2416,-1215.55,-1532.31,27532,        ND,-894,1536.46,-585.78,102524
12/31/2011,11401, Ireland,32855,7305,551.69,-2533.17,32855,109009,-119,7552.86,-948.51,109009
3/31/1994,11509, Italy,17789,        ND,           ND,           ND,17789,13797,        ND,           ND,           ND,13797
4/30/1994,11509, Italy,        ND,89,108.51,30.11,18017,        ND,-70,1419.02,434.1,15580
5/31/1994,11509, Italy,        ND,99,-407.75,28.62,17736,        ND,-290,-1188.49,353.79,14455
6/30/1994,11509, Italy,        ND,264,-390.15,27.51,17638,        ND,-166,-909.7,301.35,13681
7/31/1994,11509, Italy,        ND,-44,-248.18,26.83,17373,        ND,59,661.14,427.51,14829
8/31/1994,11509, Italy,        ND,-22,-270.11,25.53,17106,        ND,-95,-277.64,324.75,14781
9/30/1994,11509, Italy,        ND,-152,341.38,30.12,17325,        ND,54,-6.43,353.24,15182
10/31/1994,11509, Italy,        ND,-20,136.22,28.58,17470,        ND,-112,-697.56,210.91,14583
11/30/1994,11509, Italy,        ND,-101,-751.55,17.06,16635,        ND,-33,-853.78,133.17,13829
12/31/1994,11509, Italy,        ND,-62,-221.84,22.05,16373,        ND,-117,204.82,347.22,14264
1/31/1995,11509, Italy,        ND,495,274.97,29.91,17173,        ND,12,759.73,511.11,15547
2/28/1995,11509, Italy,        ND,173,-941.86,9.62,16414,        ND,-170,-1103.66,-26.37,14247
3/31/1995,11509, Italy,        ND,-24,-498.81,14.9,15906,        ND,-140,-631.47,63.89,13540
4/30/1995,11509, Italy,        ND,6,381,30.87,16324,        ND,9,1025.9,632.05,15207
5/31/1995,11509, Italy,        ND,9,742.81,39.58,17115,        ND,138,28.01,294.95,15668
6/30/1995,11509, Italy,        ND,-157,-108.23,21.68,16871,        ND,65,-344.47,142.04,15530
7/31/1995,11509, Italy,        ND,59,790.29,43.36,17764,        ND,385,852.21,650.84,17418
8/31/1995,11509, Italy,        ND,195,-220.88,19.29,17757,        ND,25,-303.63,165.33,17305
9/30/1995,11509, Italy,        ND,-33,83.62,26.7,17835,        ND,84,-130.04,231.21,17490
10/31/1995,11509, Italy,        ND,74,226.75,30.89,18166,        ND,298,-582.95,8.2,17213
11/30/1995,11509, Italy,        ND,-38,134.95,28.46,18292,        ND,-13,-663.75,-56.2,16480
12/31/1995,11509, Italy,        ND,123,467.45,39.17,18921,        ND,855,1037.12,822.22,19195
1/31/1996,11509, Italy,        ND,25,334.9,35.84,19317,        ND,146,568.82,595.5,20505
2/29/1996,11509, Italy,        ND,50,273.73,34.48,19675,        ND,237,-147.91,239.49,20834
3/31/1996,11509, Italy,        ND,168,-373.45,12.5,19482,        ND,-45,-555.13,7.34,20241
4/30/1996,11509, Italy,        ND,28,690.83,49.76,20251,        ND,145,1767.04,1307.08,23460
5/31/1996,11509, Italy,        ND,89,324.88,37.75,20703,        ND,312,-104.09,280.69,23949
6/30/1996,11509, Italy,        ND,-112,353.32,39.23,20983,        ND,202,37.23,362.94,24551
7/31/1996,11509, Italy,        ND,-20,70.71,28.65,21063,        ND,106,-1163.47,-372.51,23121
8/31/1996,11509, Italy,        ND,-31,127.39,30.87,21190,        ND,43,-134.3,228.13,23258
9/30/1996,11509, Italy,        ND,-87,379.73,41.57,21524,        ND,90,893.35,889.16,25130
10/31/1996,11509, Italy,        ND,-281,343.29,40.38,21627,        ND,312,-865.68,-246.4,24330
11/30/1996,11509, Italy,        ND,25,453.44,46.24,22151,        ND,208,1140.19,1083.4,26762
12/31/1996,11509, Italy,        ND,-88,-51.69,23.26,22035,        ND,17,11.47,343.04,27133
1/31/1997,11509, Italy,        ND,4,-1133.41,-29.39,20876,        ND,19,1684.95,1523.7,30361
2/28/1997,11509, Italy,        ND,186,-1324.3,-41.56,19696,        ND,-134,-1906.43,-1024.49,27296
3/31/1997,11509, Italy,        ND,-1990,-54.83,17.09,17669,        ND,-125,371.08,595.6,28137
4/30/1997,11509, Italy,        ND,68,-164.47,10.25,17582,        ND,-23,203.53,478.53,28797
5/31/1997,11509, Italy,        ND,52,282.46,35.75,17953,        ND,99,-203.51,160.15,28852
6/30/1997,11509, Italy,        ND,-291,234,32.96,17929,        ND,144,1500.7,1540.72,32038
7/31/1997,11509, Italy,        ND,-574,-730.6,-26.19,16598,        ND,163,1000.54,1175.56,34377
8/31/1997,11509, Italy,        ND,1,152.33,27.39,16779,        ND,-155,-516.78,-73.39,33632
9/30/1997,11509, Italy,        ND,29,701.83,63.68,17573,        ND,20,2615.82,2612.09,38879
10/31/1997,11509, Italy,        ND,242,277.23,36.93,18129,        ND,115,-1283.94,-739.13,36971
11/30/1997,11509, Italy,        ND,-37,-195.12,5.49,17903,        ND,-194,465.03,781.39,38024
12/31/1997,11509, Italy,17624,-71,-211.24,3.68,17624,41547,371,1442.65,1709.59,41547
1/31/1998,11509, Italy,        ND,-249,-290.09,90.14,17175,        ND,82,3747.35,-193.31,45183
2/28/1998,11509, Italy,        ND,209,196.99,92.41,17673,        ND,-6,1871.34,-207.23,46841
3/31/1998,11509, Italy,        ND,-180,-218.64,86.12,17361,        ND,29,9238.47,-314.32,55794
4/30/1998,11509, Italy,        ND,-298,412.09,94.59,17570,        ND,-74,-1199.76,-213.21,54307
5/31/1998,11509, Italy,        ND,199,215.08,93.88,18078,        ND,329,2812.28,-286.24,57162
6/30/1998,11509, Italy,        ND,79,-177.26,83.37,18063,        ND,99,-2947.86,-163.75,54150
7/31/1998,11509, Italy,        ND,-212,284.91,96.24,18232,        ND,779,5514.01,-384.94,60058
8/31/1998,11509, Italy,        ND,-109,236.13,95.76,18455,        ND,-23,-8806.97,40.6,51268
9/30/1998,11509, Italy,        ND,-238,1195.72,140.44,19553,        ND,-183,-2481.67,-117.33,48486
10/31/1998,11509, Italy,        ND,-500,51.56,90.36,19195,        ND,-308,3216.09,-324.93,51070
11/30/1998,11509, Italy,        ND,-119,-186.69,75.76,18965,        ND,146,5439.86,-448.05,56207
12/31/1998,11509, Italy,        ND,-487,278.21,99.91,18856,        ND,80,4771.04,-455.05,60603
1/31/1999,11509, Italy,        ND,-249,-444.17,51.16,18214,        ND,633,-3382.5,-67.35,57787
2/28/1999,11509, Italy,        ND,-24,-868.56,14.06,17336,        ND,-95,-948.15,-175.34,56568
3/31/1999,11509, Italy,        ND,-167,-250.2,53.45,16972,        ND,-252,2256.11,-354.08,58218
4/30/1999,11509, Italy,        ND,-143,-232.88,51.07,16647,        ND,-598,-1918.93,-104.2,55597
5/31/1999,11509, Italy,        ND,-84,-420.11,30.9,16174,        ND,-938,-3247.15,5.66,51417
6/30/1999,11509, Italy,        ND,41,-476.77,21.09,15759,        ND,-914,-1324.17,-100.14,49079
7/31/1999,11509, Italy,        ND,63,337.78,97.2,16257,        ND,-681,-1764.29,-51.11,46583
8/31/1999,11509, Italy,        ND,42,-281.48,35.86,16053,        ND,-236,1057.64,-262.95,47141
9/30/1999,11509, Italy,        ND,53,3.06,63.51,16173,        ND,-461,986.04,-261.27,47405
10/31/1999,11509, Italy,        ND,103,-282.81,31.67,16025,        ND,-704,-1654.72,-29.39,45017
11/30/1999,11509, Italy,        ND,6,-599.38,-7.3,15424,        ND,-258,1122.73,-273.69,45608
12/31/1999,11509, Italy,        ND,-124,-213.87,32.24,15119,        ND,-560,7250.96,-876.14,51423
1/31/2000,11509, Italy,        ND,33,-402.3,6.5,14756,        ND,-664,-2980.38,114.38,47893
2/29/2000,11509, Italy,        ND,38,-194.8,29.37,14628,        ND,-753,6480.23,-864.3,52756
3/31/2000,11509, Italy,        ND,-61,31.41,56.74,14655,        ND,32,-3780.41,225.03,49233
4/30/2000,11509, Italy,        ND,62,-679.3,-39.79,13998,        ND,-1157,-3684.26,244.13,44635
5/31/2000,11509, Italy,        ND,126,168.7,73.22,14366,        ND,145,2144.79,-420.66,46505
6/30/2000,11509, Italy,        ND,28,400.76,106.84,14902,        ND,-339,3516.37,-599.43,49082
7/31/2000,11509, Italy,        ND,-220,-438.65,-13.53,14230,        ND,874,-2418.02,126.61,47665
8/31/2000,11509, Italy,        ND,169,-549.16,-34.64,13815,        ND,399,-778.02,-72.19,47214
9/30/2000,11509, Italy,        ND,-187,-74.62,33.94,13587,        ND,-214,-3211.2,250.66,44039
10/31/2000,11509, Italy,        ND,12,-470.3,-30.4,13099,        ND,447,1137.72,-308.8,45315
11/30/2000,11509, Italy,        ND,-503,413.56,108.14,13117,        ND,-288,948.4,-286.35,45689
12/31/2000,11509, Italy,        ND,122,984.53,213.68,14437,        ND,-342,1080.74,-308.58,46119
1/31/2001,11509, Italy,        ND,37,-70.93,33.05,14437,        ND,598,936.57,-295.53,47358
2/28/2001,11509, Italy,        ND,97,-140.97,19.91,14413,        ND,199,-5541.18,637.79,42654
3/31/2001,11509, Italy,        ND,-28,-437.91,-35.37,13911,        ND,884,-3138.2,313.01,40713
4/30/2001,11509, Italy,        ND,-232,-149.24,13.61,13544,        ND,-70,2373.75,-486.52,42530
5/31/2001,11509, Italy,        ND,-17,-516.12,-59.2,12951,        ND,-465,-4564.08,544.09,38045
6/30/2001,11509, Italy,        ND,-1104,15.96,37.35,11901,        ND,538,-2241.28,217.81,36560
7/31/2001,11509, Italy,        ND,29,443.33,132.41,12505,        ND,152,922.88,-264.92,37370
8/31/2001,11509, Italy,        ND,-3,448.08,135.9,13086,        ND,-201,-453.57,-50.72,36664
9/30/2001,11509, Italy,        ND,312,59.09,50.93,13508,        ND,183,-6002.16,847.13,31692
10/31/2001,11509, Italy,        ND,91,112.88,63.01,13775,        ND,133,1204.04,-299.55,32730
11/30/2001,11509, Italy,        ND,-107,-161.35,0.65,13508,        ND,99,714.54,-223.72,33320
12/31/2001,11509, Italy,13299,8,-205.21,-11.3,13299,33686,43,516.52,-193.14,33686
1/31/2002,11509, Italy,        ND,-63,-464.14,116.14,12888,        ND,145,-1195.68,-48.19,32587
2/28/2002,11509, Italy,        ND,213,18.14,117.23,13236,        ND,-24,-75.24,-47.46,32440
3/31/2002,11509, Italy,        ND,-66,-79.19,113.19,13204,        ND,-78,2069.43,-56.06,34376
4/30/2002,11509, Italy,        ND,-164,516.63,130.52,13688,        ND,-388,99.5,-49.51,34038
5/31/2002,11509, Italy,        ND,-98,453.65,134.93,14178,        ND,-130,-1081.38,-40.51,32786
6/30/2002,11509, Italy,        ND,-45,964.96,168.86,15267,        ND,40,-171.99,-44.96,32609
7/31/2002,11509, Italy,        ND,-124,29.26,124.85,15297,        ND,-12,-3331.32,-12.08,29254
8/31/2002,11509, Italy,        ND,0,137.44,131.87,15566,        ND,109,413.24,-45.6,29730
9/30/2002,11509, Italy,        ND,-63,312.22,146.39,15962,        ND,-32,-4145.49,12.15,25565
10/31/2002,11509, Italy,        ND,-27,-116.01,112.38,15931,        ND,-105,2147.67,-65.27,27542
11/30/2002,11509, Italy,        ND,-3,100.54,130.18,16159,        ND,-14,2600.3,-77.8,30051
12/31/2002,11509, Italy,        ND,-382,1040.56,226.2,17044,        ND,256,-653.28,-29.7,29624
1/31/2003,11509, Italy,        ND,-175,477.43,177.91,17524,        ND,13,-456.42,-31.25,29149
2/28/2003,11509, Italy,        ND,74,167.61,146.87,17913,        ND,69,922.48,-56.46,30084
3/31/2003,11509, Italy,        ND,-69,83.82,136.58,18064,        ND,-22,-2419.71,10.48,27653
4/30/2003,11509, Italy,        ND,85,319.32,170.42,18639,        ND,-19,3805.3,-119.19,31320
5/31/2003,11509, Italy,        ND,-260,1215.45,304.02,19898,        ND,327,3350.6,-118.35,34879
6/30/2003,11509, Italy,        ND,-49,-488.31,55.76,19417,        ND,-132,-1145.87,-16.6,33585
7/31/2003,11509, Italy,        ND,21,-683.31,14.74,18769,        ND,-53,-88.22,-40.17,33403
8/31/2003,11509, Italy,        ND,-60,-409.2,50.18,18350,        ND,-309,-1110.4,-11.77,31972
9/30/2003,11509, Italy,        ND,80,1129.9,321.29,19881,        ND,-44,1259.48,-75.28,33112
10/31/2003,11509, Italy,        ND,2462,-302.47,85.87,22127,        ND,-56,1666.55,-89.88,34633
11/30/2003,11509, Italy,        ND,36,456.25,217.26,22836,        ND,-230,2848.58,-129.53,37122
12/31/2003,11509, Italy,24956,628,1142.65,349.19,24956,38971,163,1788.36,-102.51,38971
1/31/2004,11509, Italy,        ND,3,-272.77,-739.7,23947,        ND,-34,795.38,351.33,40084
2/29/2004,11509, Italy,        ND,-7,231.06,-745.94,23425,        ND,251,435.62,357.71,41128
3/31/2004,11509, Italy,        ND,10,-127.54,-720.65,22586,        ND,4,-1383.92,314.12,40062
4/30/2004,11509, Italy,        ND,-151,-955.76,-603.8,20876,        ND,-186,518.71,351.49,40746
5/31/2004,11509, Italy,        ND,-463,268.36,-708.27,19973,        ND,-165,-335.74,318.58,40564
6/30/2004,11509, Italy,        ND,-88,-66.95,-655.29,19163,        ND,342,976.06,380.64,42263
7/31/2004,11509, Italy,        ND,33,-123.22,-634.14,18438,        ND,320,-980.94,278.65,41881
8/31/2004,11509, Italy,        ND,-29,467.71,-758.68,18118,        ND,369,-386.98,302.83,42166
9/30/2004,11509, Italy,        ND,-673,553.99,-782.3,17217,        ND,204,2249.61,493.85,45113
10/31/2004,11509, Italy,        ND,81,722.77,-862.38,17159,        ND,113,2430.97,542.27,48199
11/30/2004,11509, Italy,        ND,307,1344.96,-1103.85,17707,        ND,417,3371.52,666.24,52654
12/31/2004,11509, Italy,17352,-115,697.9,-937.54,17352,57494,298,3785.31,756.68,57494
1/31/2005,11509, Italy,        ND,214,-487.24,-272.25,16807,        ND,276,-1329.61,489.54,56930
2/28/2005,11509, Italy,        ND,-78,130.48,-272.46,16587,        ND,38,1786.97,515.87,59271
3/31/2005,11509, Italy,        ND,-48,-333.03,-251.16,15954,        ND,-249,-158.15,489.22,59353
4/30/2005,11509, Italy,        ND,-83,75.04,-262.6,15684,        ND,83,-2865.71,389.62,56960
5/31/2005,11509, Italy,        ND,-53,-607.41,-207.95,14815,        ND,379,-1221.1,410.27,56528
6/30/2005,11509, Italy,        ND,-14,-192.34,-225.64,14383,        ND,631,-124.42,446.48,57481
7/31/2005,11509, Italy,        ND,-67,-75.57,-229.16,14012,        ND,300,2314.07,584.51,60680
8/31/2005,11509, Italy,        ND,14,318.43,-273.7,14070,        ND,64,315.99,485.39,61545
9/30/2005,11509, Italy,        ND,-26,-361.31,-185.93,13497,        ND,-186,1100.25,542.39,63002
10/31/2005,11509, Italy,        ND,-26,-345.7,-175.01,12950,        ND,-400,-4138.17,121.96,58585
11/30/2005,11509, Italy,        ND,-50,-312.71,-167.52,12420,        ND,730,1114.88,531.57,60962
12/31/2005,11509, Italy,12038,-284,136.14,-234.39,12038,63915,-284,2555.79,681.37,63915
1/31/2006,11509, Italy,        ND,-146,100.48,-164.75,11828,        ND,285,3330.71,860.58,68391
2/28/2006,11509, Italy,        ND,-20,-125.34,-159.42,11523,        ND,-36,607.83,867.02,69830
3/31/2006,11509, Italy,        ND,-82,-74.55,-155.4,11211,        ND,-525,1648.02,906.6,71860
4/30/2006,11509, Italy,        ND,-159,153.65,-162.11,11044,        ND,-382,2342.4,969.61,74790
5/31/2006,11509, Italy,        ND,3729,80.63,-208.99,14644,        ND,101,-1009.95,809.5,74690
6/30/2006,11509, Italy,        ND,420,-103.84,-200.97,14760,        ND,-52,-425.5,819.59,75032
7/31/2006,11509, Italy,        ND,1007,95.29,-225.23,15636,        ND,131,318.5,867.21,76349
8/31/2006,11509, Italy,        ND,-14,158.31,-230.53,15551,        ND,-187,2904.64,1119.51,80186
9/30/2006,11509, Italy,        ND,1290,-44.9,-228.24,16567,        ND,64,-106.22,847.68,80991
10/31/2006,11509, Italy,        ND,-214,80.96,-235.92,16199,        ND,-145,2665.92,1173.99,84686
11/30/2006,11509, Italy,        ND,-605,439.28,-271.58,15761,        ND,66,3955.54,1401.28,90109
12/31/2006,11509, Italy,11946,-3436,-232.07,-147.62,11946,92733,-135,1617.73,1141.28,92733
1/31/2007,11509, Italy,        ND,-542,-138.02,1178.72,12444,        ND,-225,-56.96,210.59,92661
2/28/2007,11509, Italy,        ND,-180,200.88,1190.27,13655,        ND,-106,-997.67,203.74,91761
3/31/2007,11509, Italy,        ND,-420,-19.53,1108.49,14324,        ND,-149,1875.61,216.34,93705
4/30/2007,11509, Italy,        ND,209,148.22,1185.35,15867,        ND,-47,6552.46,264.55,100475
5/31/2007,11509, Italy,        ND,25,-217.52,1016.65,16691,        ND,-51,-2769.46,186.9,97842
6/30/2007,11509, Italy,        ND,1253,-48.3,1191.19,19086,        ND,351,-2378.27,178.71,95994
7/31/2007,11509, Italy,        ND,-231,146.61,1278.16,20279,        ND,189,-2716.11,161.71,93628
8/31/2007,11509, Italy,        ND,-11,29.85,1205.73,21504,        ND,-397,-404.15,187.96,93015
9/30/2007,11509, Italy,        ND,-2332,361.73,1262.06,20795,        ND,203,3422.34,260.2,96900
10/31/2007,11509, Italy,        ND,-531,148.15,1091.7,21504,        ND,-261,3172.96,266.44,100078
11/30/2007,11509, Italy,        ND,-223,143.11,1091.42,22516,        ND,-407,-1832.45,157.36,97995
12/31/2007,11509, Italy,21894,-1230,-77.87,686.02,21894,96974,217,-1397.34,159.48,96974
1/31/2008,11509, Italy,        ND,-180,533.84,139.87,22388,        ND,147,-9422.79,0.15,87698
2/29/2008,11509, Italy,        ND,-572,409.46,140.05,22365,        ND,484,-181.49,0.15,88001
3/31/2008,11509, Italy,        ND,-245,448.3,143.05,22712,        ND,134,-1772.88,0.14,86362
4/30/2008,11509, Italy,        ND,-39,-384.49,126.13,22414,        ND,568,4829.37,0.18,91759
5/31/2008,11509, Italy,        ND,-766,-326.17,117.32,21440,        ND,-450,-2280.85,0.13,89029
6/30/2008,11509, Italy,        ND,-2749,-94.43,104.23,18701,        ND,-321,-9875.68,0.05,78833
7/31/2008,11509, Italy,        ND,-1195,-22.39,98.02,17582,        ND,-11,-3573.74,0.09,75248
8/31/2008,11509, Italy,        ND,-179,-585.95,63.07,16880,        ND,282,-3256.41,0.08,72274
9/30/2008,11509, Italy,        ND,-2560,-819.14,25.12,13526,        ND,-29,-11002.18,-0.05,61243
10/31/2008,11509, Italy,        ND,169,-1102.15,-17.02,12575,        ND,-118,-14468.02,-0.14,46657
11/30/2008,11509, Italy,        ND,-133,256.13,87.61,12786,        ND,-44,-2870.71,0.02,43742
12/31/2008,11509, Italy,13493,-463,1012.88,157.87,13493,46997,283,2972.21,0.13,46997
1/31/2009,11509, Italy,        ND,-7,-667.34,776.17,13595,        ND,2,-6542.37,52.36,40509
2/28/2009,11509, Italy,        ND,-321,-153.43,730.75,13851,        ND,39,-5562.51,37.57,35023
3/31/2009,11509, Italy,        ND,-532,497.94,791.46,14608,        ND,-115,2436.71,53.54,37398
4/30/2009,11509, Italy,        ND,-799,105.05,702.29,14617,        ND,110,6884.81,82.1,44475
5/31/2009,11509, Italy,        ND,-1480,610.88,783.16,14531,        ND,272,5128.23,87.9,49964
6/30/2009,11509, Italy,        ND,-1349,36.82,556.55,13776,        ND,193,-2395.18,43.31,47805
7/31/2009,11509, Italy,        ND,-542,240.28,631.53,14106,        ND,-15,3957.5,92.42,51840
8/31/2009,11509, Italy,        ND,65,118.09,590.48,14880,        ND,338,4797.5,110.17,57086
9/30/2009,11509, Italy,        ND,-216,175.99,623.8,15463,        ND,110,3812.55,109.98,61118
10/31/2009,11509, Italy,        ND,-463,85.86,550,15636,        ND,65,-2997.74,34.87,58220
11/30/2009,11509, Italy,        ND,-1722,140.8,507.76,14563,        ND,-140,583.81,75.06,58739
12/31/2009,11509, Italy,15597,1168,-290.7,157.11,15597,59343,-95,622.73,76.23,59343
1/31/2010,11509, Italy,        ND,-1904,-356.13,1399.83,14737,        ND,288,-5021.57,185.26,54794
2/28/2010,11509, Italy,        ND,-647,-99.4,1297.97,15288,        ND,50,-3051.62,162.99,51955
3/31/2010,11509, Italy,        ND,-1472,-39,1131.67,14909,        ND,197,3757.98,210.14,56120
4/30/2010,11509, Italy,        ND,-599,-174.56,989.65,15126,        ND,105,-3874.61,131.6,52482
5/31/2010,11509, Italy,        ND,-22,-658.17,663.26,15109,        ND,26,-8526.18,27.55,44010
6/30/2010,11509, Italy,        ND,-1195,-24.92,825.35,14714,        ND,5,-607.37,127.73,43536
7/31/2010,11509, Italy,        ND,-416,503.49,1217.67,16020,        ND,-89,6756.94,291.53,50495
8/31/2010,11509, Italy,        ND,183,-95.06,755.95,16863,        ND,-61,-3675.8,59.7,46818
9/30/2010,11509, Italy,        ND,-1665,432.51,1129.71,16760,        ND,25,5125.34,293.48,52262
10/31/2010,11509, Italy,        ND,-671,86.95,760.57,16937,        ND,-61,3228.01,262.04,55691
11/30/2010,11509, Italy,        ND,-1155,-494.38,-257.27,15030,        ND,-140,-8609.32,-140.85,46802
12/31/2010,11509, Italy,14416,-1238,85.41,538.35,14416,51211,145,3973.33,291.6,51211
1/31/2011,11509, Italy,        ND,-1345,261.48,4703.09,18035,        ND,663,5698.77,180.6,57754
2/28/2011,11509, Italy,        ND,-1674,50.26,4107.2,20519,        ND,128,1613.22,189.28,59684
3/31/2011,11509, Italy,        ND,-1814,229.98,3674.13,22608,        ND,-54,-246.5,179.93,59564
4/30/2011,11509, Italy,        ND,-845,362.15,3747.69,25873,        ND,-53,4698.62,237.59,64447
5/31/2011,11509, Italy,        ND,-620,-184.86,2684.34,27753,        ND,97,-5465.74,108.11,59186
6/30/2011,11509, Italy,        ND,-2236,1.01,2217.94,27736,        ND,51,-2049.41,136.53,57325
7/31/2011,11509, Italy,        ND,-2000,-234.96,698.95,26200,        ND,318,-5213.22,56.31,52486
8/31/2011,11509, Italy,        ND,-1150,130.36,1753.22,26934,        ND,-231,-7555.93,-32.4,44666
9/30/2011,11509, Italy,        ND,-3104,-243.04,-1712.49,21874,        ND,-57,-5067.38,-11.21,39531
10/31/2011,11509, Italy,        ND,0,0,253.34,22127,        ND,-181,5183.36,265.44,44799
11/30/2011,11509, Italy,        ND,0,0,-1599.77,20528,        ND,36,-3264.14,15.99,41587
12/31/2011,11509, Italy,20777,-175,0,424.78,20777,39742,-64,-1828.18,47.66,39742
3/31/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/1994,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/28/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
4/30/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
5/31/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
6/30/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
7/31/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
8/31/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
9/30/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
10/31/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
11/30/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
12/31/1995,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
1/31/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
2/29/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
3/31/1996,11703, Luxembourg,        ND,        ND,           ND,           ND,        ND,        ND,        ND,           ND,           ND,        ND
